T type sub-class,T type,T type class,Specimen ID,Axon Bias X (millimeters),Axon Bias Y (millimeters),Axon Contraction,Axon Emd With Basal Dendrite,Axon Extent X (millimeters),Axon Extent Y (millimeters),Axon Hist Pc 0,Axon Hist Pc 1,Axon Hist Pc 2,Axon Hist Pc 3,Axon Hist Pc 4,Axon Max Branch Order,Axon Max Euclidean Distance (millimeters),Axon Max Path Distance (millimeters),Axon Num Branches,Axon Pct Above Basal Dendrite,Axon Pct Below Basal Dendrite,Axon Pct Intersect Basal Dendrite,Axon Soma Distance (millimeters),Axon Soma Percentile X,Axon Soma Percentile Y,Axon Soma Theta,Axon Total Length (millimeters),Basal Dendrite Bias X (millimeters),Basal Dendrite Bias Y (millimeters),Basal Dendrite Contraction,Basal Dendrite Extent X (millimeters),Basal Dendrite Extent Y (millimeters),Basal Dendrite Max Branch Order,Basal Dendrite Max Euclidean Distance (millimeters),Basal Dendrite Max Path Distance (millimeters),Basal Dendrite Num Branches,Basal Dendrite Num Stems,Basal Dendrite Pct Above Axon,Basal Dendrite Pct Below Axon,Basal Dendrite Pct Intersect Axon,Basal Dendrite Soma Percentile X,Basal Dendrite Soma Percentile Y,Basal Dendrite Stem Exit Down,Basal Dendrite Stem Exit Side Less,Basal Dendrite Stem Exit Side More,Basal Dendrite Stem Exit Up,Basal Dendrite Total Length (millimeters),Normalized Soma Depth
Sncg interneuron,Sncg Vip Itih5,CGE interneuron,859655391,0.016058344,0.265397817,0.791741632,7.195088703,0.599072671,0.585303421,1872.488907,-768.7034541,768.5019928,-47.03928027,130.6997538,29,0.430693417,1.236195068,509,0,0.108575462,0.891424538,0.020769013,0.45835784,0.626926244,0.557352942,25.43032702,0.018345723,0.068194303,0.819119022,0.323461323,0.319014768,6,0.22330057,0.284743809,35,5,0.021494871,0,0.978505129,0.303370787,0.43185149,0.2,0,0.6,0.2,2.982798014,0.219873114
Pvalb interneuron,Pvalb Tpbg,MGE interneuron,744454952,0.015985371,0.012937022,0.85683416,8.038972723,0.296732651,0.408767729,1267.259363,-761.762684,424.6713327,-58.03313874,-120.4391894,21,0.365806838,0.803099288,509,0.048838157,0.015409702,0.93575214,0,0.492784346,0.178638402,0.623738119,19.85831702,0.010696131,0.033009377,0.859361224,0.191872855,0.290342667,5,0.264895301,0.287312182,45,5,0,0,1,0.410723861,0.164075067,0.2,0,0.4,0.4,3.011530219,0.350262087
Lamp5 interneuron,Lamp5 Ntn1 Npy2r,CGE interneuron,889183564,0.015853048,0.0357186,0.836286227,4.084287359,0.414559755,0.077114058,182.28897,1679.805506,-160.6486801,431.6547859,-108.836436,21,0.256176248,0.779362835,259,0,0,1,0.007971478,0.338210639,0.835543362,0.647854336,10.0792691,0.004074014,0.119863428,0.869499363,0.162821209,0.169232354,7,0.146422079,0.201208615,59,7,0.013083049,0.162684869,0.824232082,0.456769056,0.771331058,0.285714286,0.285714286,0.428571429,0,2.491949386,0.052499752
Vip interneuron,Vip Ptprt Pkp2,CGE interneuron,700390241,0.015815158,0.205703554,0.862453467,17.80976953,0.133234107,0.587413919,-196.9473891,52.16088002,-93.56658541,-222.5390811,-553.2794012,24,0.398360594,0.472603363,87,0,0.169113329,0.830886671,0.023354202,0.454492073,0.583088667,0.852748633,2.386743522,0.027814498,0.014686208,0.844282719,0.165863524,0.47444617,8,0.287141887,0.472342326,52,2,0.09805579,0,0.90194421,0.381656805,0.435756551,0.5,0,0,0.5,3.004035279,0.262763455
Pvalb interneuron,Pvalb Tpbg,MGE interneuron,639797308,0.015219808,0.154854921,0.818381673,7.314373127,0.491902658,0.503677027,1398.899662,-796.3124259,750.8649181,-282.0237507,-145.5061226,18,0.329442761,0.620040091,427,0,0.023830007,0.976169993,0,0.407432897,0.234342739,0.601186593,18.7155561,0.036131517,0.09935042,0.859621199,0.146178819,0.312980805,7,0.251771656,0.32641874,45,5,0.021815623,0,0.978184377,0.232230823,0.569317382,0.6,0,0.2,0.2,2.422184103,0.274520192
Sst interneuron,Sst Nr2f2 Necab1,MGE interneuron,770238836,0.015066078,0.4285981,0.861214206,36.04052171,0.321932173,0.554538222,-98.11022476,-56.24290486,-324.7523649,-506.038567,-63.06210947,24,0.4998064,0.818083149,179,0.506542056,0,0.493457944,0.037758619,0.253582555,0.041900312,0.406893717,9.853835492,0.039124178,0.031938958,0.850708006,0.309723551,0.209193658,7,0.178763157,0.223900817,58,6,0,0.043231441,0.956768559,0.376855895,0.568122271,0.333333333,0.166666667,0.333333333,0.166666667,3.411614431,0.631886927
Pvalb interneuron,Pvalb Akr1c18 Ntf3,MGE interneuron,887048277,0.014842374,0.056051933,0.873919721,3.10613975,0.336643956,0.471546622,-846.2853328,-52.85190249,512.2636542,245.0116993,-242.4304872,24,0.298729765,0.609465734,223,0.007881615,0.036191089,0.955927296,0,0.423677015,0.543670581,0.363486553,9.539326146,0.063950669,0.088981669,0.873453413,0.246028307,0.356532682,5,0.289363746,0.345642713,32,8,0,0,1,0.28314746,0.392193309,0.25,0,0.25,0.5,2.299579367,0.799911106
Sst interneuron,Sst Calb2 Pdlim5,MGE interneuron,752063316,0.014598943,0.148568907,0.865181778,12.97598263,0.508718493,0.538358132,994.9767946,2329.389744,314.6043075,347.9467073,358.5898202,29,0.366964482,0.958458386,425,0.272204657,0.046636965,0.681158379,0.023890094,0.355058925,0.074877838,0.171449656,20.62855134,0.011222523,0.090789684,0.846577778,0.21446662,0.160310308,8,0.172888926,0.198921942,55,7,0,0,1,0.360352015,0.141732283,0.428571429,0.142857143,0.142857143,0.285714286,2.956089463,0.218914292
Lamp5 interneuron,Lamp5 Plch2 Dock5,CGE interneuron,652812484,0.014414097,0.285757706,0.831185887,16.7769037,0.257443346,0.361604799,154.0900685,-258.8666375,-62.24943569,-0.13646044,-525.721458,16,0.335975339,0.571006712,141,0,0.59310869,0.40689131,0,0.335191285,0.982011654,0.598797649,6.403284831,0.002028604,0.022029415,0.86621714,0.184108287,0.23868175,6,0.22493949,0.237267465,77,7,0.148373102,0,0.851626898,0.467245119,0.606941432,0.285714286,0,0.428571429,0.285714286,4.063507932,0.189863336
Sst interneuron,Sst Nts,MGE interneuron,795844214,0.014049122,0.066279566,0.829780404,10.66553092,0.948791815,0.715550357,-630.9638726,13.42957943,266.8397446,59.28917588,-487.3599503,15,0.549156491,1.167205083,101,0.170561506,0.1468679,0.682570594,0.015730048,0.410418695,0.493184031,0.385411557,9.541097354,0.033132864,0.056019813,0.707842004,0.347205721,0.224841244,5,0.285940615,0.382704401,21,3,0,0,1,0.342166797,0.620420889,0.333333333,0,0,0.666666667,1.834018764,0.869387888
Lamp5 interneuron,Lamp5 Lsp1,CGE interneuron,642124659,0.013940721,0.042554347,0.713836695,9.077607188,0.157015905,0.289822556,145.3066845,-117.2882548,113.6221577,-226.4016743,-525.1528142,16,0.208267196,0.627774654,157,0.028545399,0,0.971454601,0,0.410264197,0.243546918,0.493238304,7.856152516,0.020092254,0.009767925,0.76434863,0.159347703,0.297399517,5,0.248348237,0.290470509,54,6,0,0.019343494,0.980656506,0.283704572,0.603165299,0.333333333,0,0.333333333,0.333333333,3.186395857,0.272542233
Lamp5 interneuron,Lamp5 Lsp1,CGE interneuron,659697295,0.013904654,0.148562372,0.806129873,9.68170959,0.459235768,0.325193206,2551.695506,-1358.041794,1110.776459,-6.381809963,223.5055955,43,0.267116349,1.06380799,667,0.005349655,0.303388115,0.69126223,0.008014025,0.43457516,0.738927177,0.314053353,31.14162536,0.032580469,0.019233254,0.878867712,0.147661484,0.136024441,8,0.09996743,0.125452746,111,7,0,0,1,0.474377057,0.382228491,0,0.428571429,0.428571429,0.142857143,3.181447762,0.202029665
Vip interneuron,Vip Crispld2 Htr2c,CGE interneuron,796636728,0.013879147,0.093203807,0.848747139,19.38319762,0.325058585,0.288057949,-57.0168439,-189.8732243,-392.5877554,210.8336919,-535.3551678,16,0.240845329,0.407821915,157,0,0.190307925,0.809692075,0.025486101,0.364462393,0.893992933,0.702138803,4.925964945,0.020216594,0.125367472,0.833349046,0.096581132,0.32165496,8,0.228130375,0.26940191,52,4,0.25177305,0,0.74822695,0.421985816,0.439007092,0.25,0,0.25,0.5,1.693320961,0.300074756
Pvalb interneuron,Pvalb Reln Itm2a,MGE interneuron,892547707,0.013781549,0.060292542,0.831614243,14.18686907,0.43463585,0.501325131,1268.964313,-1214.756683,-212.2250241,757.9157268,88.62373223,21,0.324497817,0.770861365,639,0.017438364,0,0.982561636,0.010420072,0.418881539,0.141310884,0.389222511,24.03882457,0.0019432,0.081188383,0.829929263,0.273807155,0.488286987,7,0.28885765,0.383482282,70,6,0,0.064260842,0.935739158,0.468819247,0.233301678,0.166666667,0.166666667,0.166666667,0.5,4.327680991,0.447755892
Pvalb interneuron,Pvalb Akr1c18 Ntf3,MGE interneuron,904023586,0.01377845,0.066239394,0.871973768,7.114756661,0.420359214,0.382335036,-802.6105518,-16.20828752,518.9416249,254.3310106,-513.0268743,19,0.260532041,0.641631062,285,0.012273902,0.213501292,0.774224806,0.023405827,0.425710594,0.682385874,0.391154034,14.87556055,0.086508912,0.035496967,0.797070883,0.251646019,0.197566675,4,0.206213462,0.262501992,30,6,0,0,1,0.304381245,0.455803228,0.333333333,0,0.333333333,0.333333333,2.028845005,0.852939783
Sst interneuron,Sst Tac2 Tacstd2,MGE interneuron,674495385,0.013741273,0.446919284,0.868675826,40.88074043,0.410508095,0.720682946,-242.8370576,-135.4359022,-490.8470792,-326.0157393,133.9299419,18,0.588045203,0.692362725,253,0.461669922,0,0.538330078,0.012067534,0.447265625,0.060180664,0.220626145,11.50353734,0.042845751,0.065204549,0.903807636,0.247332163,0.423459555,6,0.258530319,0.324877794,59,5,0,0.177658143,0.822341857,0.364401077,0.620457604,0.2,0.2,0.2,0.4,4.046031329,0.69576439
Sst interneuron,Sst Hpse Sema3c,MGE interneuron,657442490,0.013644397,0.106545333,0.796246278,4.946270675,0.241456086,0.288564161,-322.8526026,58.20153989,-291.0293545,-287.1571035,-509.4650132,13,0.341106454,0.488369688,59,0.138843868,0.015667207,0.845488925,0.015042718,0.380875203,0.256077796,0.194773899,3.056631877,0.01494518,0.004109419,0.850667274,0.217825313,0.148341959,8,0.329706038,0.357317687,45,5,0,0,1,0.4,0.37106383,0.4,0.2,0.2,0.2,2.132605228,0.541112767
Pvalb interneuron,Pvalb Reln Itm2a,MGE interneuron,837594867,0.013615315,0.197075636,0.825910605,15.2743391,0.414786694,0.662551403,490.9169393,-761.7926665,-450.2867388,366.8299241,266.6750753,23,0.504101647,0.616167432,551,0.096189369,0.223643703,0.680166929,0,0.496203051,0.520421427,0.84431112,23.26713299,0.060633096,0.033874663,0.826622218,0.259739108,0.32598305,5,0.198443906,0.276646881,49,5,0,0,1,0.469527363,0.538557214,0.4,0,0.2,0.4,2.642662702,0.381192595
Sst interneuron,Sst Hpse Cbln4,MGE interneuron,689098357,0.01353608,0.25145173,0.833725819,7.760366334,0.200918426,0.304826295,-179.0209868,-126.8046918,-575.92635,154.3865624,-482.772586,23,0.279000077,0.413636304,227,0.126126126,0,0.873873874,0.018033809,0.400535671,0.034575116,0.073284822,6.351353281,0.006704725,0.009456449,0.803227747,0.302107682,0.250094731,6,0.177436505,0.258780747,52,6,0,0.09184197,0.90815803,0.396613648,0.120574654,0.166666667,0.166666667,0.166666667,0.5,2.875775641,0.507231235
Lamp5 interneuron,Lamp5 Plch2 Dock5,CGE interneuron,825522397,0.01285109,0.197090995,0.843822194,7.582769786,0.289570666,0.467329989,249.8520175,-150.8080791,-1064.963863,696.3981982,-56.6360591,24,0.351739318,0.973683699,485,0.00608365,0.001351922,0.992564428,0.016655804,0.44469793,0.31964512,0.370938356,17.27982669,0.063183404,0.197685061,0.888638625,0.202565377,0.435055445,5,0.324325739,0.384451992,71,11,0,0,1,0.470538364,0.510809665,0.272727273,0,0.454545455,0.272727273,3.280110808,0.449280406
Pvalb interneuron,Pvalb Reln Itm2a,MGE interneuron,762757594,0.01259987,0.008460967,0.874703599,5.607233833,0.328325623,0.33309927,860.4823843,-786.7339963,-225.6457429,377.655945,-176.4616271,15,0.266880212,0.476243434,411,0,0,1,0.016842967,0.413545408,0.37754404,0.569844607,18.40284319,0.019292354,0.032641524,0.83825193,0.239145447,0.420010478,7,0.272926134,0.359660368,39,9,0.085151007,0.018456376,0.896392617,0.454697987,0.452181208,0.333333333,0,0.111111111,0.555555556,3.418276353,0.339315808
Vip interneuron,Vip Crispld2 Kcne4,CGE interneuron,738401019,0.01212662,0.282050078,0.816291757,11.65501455,0.211391687,0.547617079,103.7147109,103.0635975,-26.68812754,-117.6904886,-445.3800611,17,0.441181395,0.617325298,139,0.040206913,0.15588996,0.803903127,0,0.44227604,0.687044439,0.746529789,6.284728778,0.047212629,0.095761315,0.877772978,0.126641678,0.304575964,7,0.271085429,0.289077345,42,2,0,0,1,0.171961326,0.533149171,0.5,0,0,0.5,2.285488832,0.166483918
Pvalb interneuron,Pvalb Th Sst,MGE interneuron,688145929,0.012125038,0.126546929,0.853597467,5.26382014,0.733514497,0.354094239,-793.1408626,-14.2877288,495.2147526,225.8470439,-521.9617117,25,0.477491094,1.146998289,217,0,0.005790693,0.994209307,0.043600239,0.415455885,0.572436302,0.243620625,14.13706428,0.002527403,0.184434839,0.839157443,0.527620874,0.396241587,6,0.342957149,0.495652699,48,6,0.0254948,0,0.9745052,0.436430728,0.479033881,0.166666667,0.166666667,0.666666667,0,4.042562625,0.901956356
Sst interneuron,Sst Tac1 Tacr3,MGE interneuron,623326230,0.01201457,0.14318887,0.850760042,10.757437,0.279252688,0.353472159,1732.974144,-526.1938952,1205.641926,-668.6823022,7.577108809,33,0.284573463,0.810350494,671,0.10087624,0.01904555,0.88007821,0.012522855,0.42885075,0.060974727,0.136694968,17.90473775,0.007076005,0.134787919,0.873163316,0.251654833,0.229622316,6,0.187516144,0.22734459,60,8,0,0,1,0.496754486,0.211149294,0.125,0.125,0.375,0.375,3.357392042,0.300384264
Sncg interneuron,Sncg Gpr50,CGE interneuron,935032340,0.011808386,0.169363067,0.845793816,9.450106094,0.706049547,0.711143806,-798.2690401,-101.3351561,361.5910327,44.47344325,102.8034128,15,0.512652906,1.093512588,127,0.067348789,0,0.932651211,0.016157261,0.461857272,0.664810258,0.660621592,11.74130183,0.039050637,0.159725395,0.875182696,0.202106343,0.455552389,5,0.317430583,0.38582147,33,5,0,0.025658807,0.974341193,0.441054092,0.490984743,0.2,0.2,0.2,0.4,2.09960121,0.691319543
Sst interneuron,Sst Calb2 Pdlim5,MGE interneuron,805584825,0.011768773,0.020255313,0.841990975,53.21140722,0.384478801,0.787352204,155.5282474,613.0323615,-261.9303334,196.2512458,-37.85186306,21,0.440205253,0.724049342,271,0.744637844,0.045929253,0.209432903,0.00997404,0.47332959,0.226838855,0.132086414,11.84359215,0.028083794,0.20566951,0.806874172,0.260783578,0.246642004,6,0.259712566,0.338308387,39,5,0,0,1,0.378117914,0.962018141,0.4,0,0.2,0.4,2.395002477,0.504581753
Pvalb interneuron,Pvalb Calb1 Sst,MGE interneuron,662580082,0.011549056,0.06417776,0.838698477,6.44392173,0.594432747,0.289058575,-1063.090598,-109.3265145,802.2668797,484.553673,-151.1365947,19,0.343090799,0.716963074,245,0,0.000856164,0.999143836,0,0.474208048,0.320633562,0.135771884,13.28111272,0.081425871,0.074495045,0.877777323,0.293795706,0.283794593,4,0.208670004,0.246406512,30,6,0.002197802,0,0.997802198,0.360989011,0.547802198,0.166666667,0.166666667,0.166666667,0.5,2.359618796,0.855604456
Sst interneuron,Sst Tac2 Tacstd2,MGE interneuron,669165397,0.01130657,0.441764678,0.829495282,35.08356198,0.29993089,0.441764678,-365.0888611,42.73215168,-434.270609,-590.0934396,-160.7789662,18,0.455292053,0.518969661,161,0.09992896,0,0.90007104,0.019305844,0.416054937,0,0.400328994,7.222124509,0.037032209,0.144452054,0.840378371,0.3539745,0.493394575,6,0.404005623,0.50966455,81,9,0,0.558723516,0.441276484,0.458278839,0.509024326,0.111111111,0.222222222,0.333333333,0.333333333,5.961655138,0.706844765
Vip interneuron,Vip Crispld2 Htr2c,CGE interneuron,809688289,0.011122046,0.337492664,0.768230578,6.244756363,0.53582927,0.598261333,364.6611063,363.5768582,208.1225675,-206.1761871,-280.4986241,23,0.475675783,0.86726018,259,0,0.136274829,0.863725171,0.012825524,0.421523934,0.492673396,0.972370315,9.401530816,0.026666707,0.003207921,0.794417171,0.191849482,0.27297676,7,0.242680796,0.340419381,46,2,0.006080708,0,0.993919292,0.442233278,0.532338308,0.5,0,0,0.5,2.845632151,0.175802564
Vip interneuron,Vip Crispld2 Htr2c,CGE interneuron,742033571,0.010452161,0.390598944,0.815752075,17.95222123,0.178651268,0.674784131,33.74644889,-27.71627691,-38.93105337,-196.6687259,-402.1204949,19,0.534122048,0.672663552,133,0.007215007,0.335978836,0.656806157,0.026222164,0.45959596,0.733766234,0.840067085,6.077273962,0.020729702,0.02174725,0.877146748,0.115170582,0.275344439,8,0.205730735,0.237231854,44,2,0,0,1,0.377428999,0.651718984,0.5,0,0,0.5,2.169413,0.20985968
Sst interneuron,Sst Calb2 Necab1,MGE interneuron,760834631,0.010276872,0.336113258,0.81673678,16.85318412,0.247278914,0.338132352,708.2574135,-209.5683053,419.0076372,-248.3180722,-319.3977208,17,0.340958454,0.444652336,347,0.229810298,0,0.770189702,0.029893015,0.351626016,0.000406504,0.146652815,10.51123418,0.000357172,0.110414861,0.866786541,0.24256055,0.278683599,7,0.19516657,0.237546371,54,6,0,0.121435595,0.878564405,0.431170108,0.1273353,0.166666667,0.166666667,0.333333333,0.333333333,2.930746353,0.361772135
Vip interneuron,Vip Lmo1 Myl1,CGE interneuron,761344650,0.010180172,0.009109648,0.842631368,11.70967802,0.381862769,0.432605668,-114.5395201,-166.2784654,-541.5953625,41.96663409,-368.2936014,16,0.339089102,0.723436922,187,0,0,1,0.016742039,0.259745272,0.789849479,0.403256075,8.893277605,0.053646615,0.006261441,0.842512457,0.230395947,0.503218734,9,0.269155817,0.363076931,48,2,0.077986726,0.015486726,0.906526549,0.252212389,0.698561947,0.5,0,0,0.5,2.699551968,0.348397117
Pvalb interneuron,Pvalb Reln Itm2a,MGE interneuron,718872930,0.009487897,0.243143618,0.888977763,8.942737793,0.339137937,0.490656992,-157.2121863,-109.1590969,-544.2122052,-100.9109538,-353.5288261,15,0.369748822,0.598446394,189,0.178437191,0.012660732,0.808902077,0,0.496933729,0.178832839,0.365809029,8.203701078,0.007414889,0.038172491,0.921469038,0.296648745,0.200719705,5,0.181353851,0.205410022,46,6,0,0,1,0.412617839,0.260333575,0.333333333,0.166666667,0.166666667,0.333333333,2.358978546,0.501990207
Sst interneuron,Sst Rxfp1 Eya1,MGE interneuron,816012073,0.009427787,0.293163665,0.861584777,15.82402098,0.368356971,0.423119359,-733.9817817,-56.51720666,182.7215802,-119.3552299,26.86122867,23,0.397042291,0.613584858,193,0.363636364,0.034616031,0.601747605,0.026615095,0.278944715,0.091581247,0.099696831,8.510976476,0.006523282,0.10012905,0.894552743,0.297836495,0.16509439,7,0.216468922,0.265421596,60,8,0,0,1,0.366370999,0.121866564,0.25,0.25,0.25,0.25,3.778758629,0.834871165
Vip interneuron,Vip Lect1 Oxtr,CGE interneuron,680027413,0.008854586,0.259627685,0.832020855,18.21169403,0.259298183,0.464361853,190.2478178,-360.9678904,-257.6324928,203.1793046,-437.3080877,19,0.383348069,0.625952634,211,0,0.111423057,0.888576943,0.022178528,0.222670644,0.749956133,0.937790395,7.325297212,0.021805654,0.087106027,0.86222546,0.139752119,0.364396556,7,0.235398741,0.303092214,55,3,0.341169725,0,0.658830275,0.392775229,0.537844037,0.666666667,0,0,0.333333333,2.292883637,0.279850748
Sst interneuron,Sst Rxfp1 Prdm8,MGE interneuron,759948010,0.008605423,0.175605764,0.884222427,10.75967128,0.726838691,0.636893396,-1234.054014,-167.6553352,783.8215155,347.5055311,214.5326212,22,0.490921149,0.843044397,445,0.0412,0.062342857,0.896457143,0.020736481,0.4232,0.385714286,0.353409919,24.03436501,0.003889337,0.159035286,0.856330669,0.363705032,0.443667992,6,0.305631517,0.402468827,53,9,0,0,1,0.490451652,0.581085177,0.222222222,0.222222222,0.222222222,0.333333333,4.702824986,0.884393879
Sst interneuron,Sst Calb2 Pdlim5,MGE interneuron,602535278,0.008377786,0.193940801,0.852960294,10.79812974,0.315413986,0.445978599,868.469931,-308.8966665,250.5947139,80.52613134,-239.9486587,17,0.342258549,0.579073718,349,0.153902644,0.008812421,0.837284935,0.018527099,0.453734788,0.070289551,0.264119007,13.29693854,0.026593254,0.130772816,0.906317526,0.262524394,0.283662337,6,0.209175144,0.233466507,58,6,0,0,1,0.422918384,0.18219291,0.333333333,0.166666667,0.166666667,0.333333333,3.332705884,0.351873137
Lamp5 interneuron,Lamp5 Plch2 Dock5,CGE interneuron,889235347,0.007841765,0.248150727,0.854473943,18.09255412,0.29409542,0.374427209,380.2240458,-117.9837007,86.48569694,-141.962454,-368.1440144,15,0.351042853,0.555337317,223,0,0.272580385,0.727419615,0,0.494425594,0.740830506,0.597975723,11.1069713,0.051754476,0.009446221,0.918405111,0.180617887,0.157356736,6,0.154901495,0.172462647,75,5,0.012784091,0,0.987215909,0.454545455,0.323863636,0.4,0,0.4,0.2,2.441578199,0.176941527
Lamp5 interneuron,Lamp5 Ntn1 Npy2r,CGE interneuron,888108541,0.007829913,0.089420159,0.858434,6.949854719,0.378539304,0.3933962,445.0371616,-31.04829218,-507.4363402,740.6460573,-246.0598185,19,0.366347586,0.582242466,397,0.024089307,0.009694477,0.966216216,0,0.394437916,0.490403447,0.484952086,17.59146725,0.017213934,0.087230066,0.903662503,0.223734076,0.324398573,7,0.245470722,0.300411944,69,5,0,0,1,0.475306203,0.549980245,0.2,0.4,0.4,0,3.767032564,0.315946107
Sst interneuron,Sst Esm1,MGE interneuron,720186469,0.007751848,0.349949453,0.837436982,28.48592658,0.494191837,0.649238942,-435.1099972,7.899627184,-108.3874608,-330.3804243,-210.2559341,18,0.499935106,0.647463692,107,0.5423294,0,0.4576706,0.015317161,0.430990251,0.287070292,0.207770151,5.153662143,0.01075829,0.213362266,0.870186767,0.367888815,0.29009435,4,0.292521278,0.386079307,38,6,0,0.126034063,0.873965937,0.479805353,0.668126521,0.333333333,0.166666667,0.333333333,0.166666667,2.79731367,0.692910742
Pvalb interneuron,Pvalb Calb1 Sst,MGE interneuron,674126167,0.00770408,0.009089519,0.827439434,6.560445149,0.620251657,0.437090142,-989.0114128,-119.9179583,576.2343659,237.136558,95.73942228,28,0.409211558,0.853333548,183,0.060153994,0.074951877,0.864894129,0.01519487,0.389316651,0.319177093,0.690713237,12.20440803,0.001128963,0.064443983,0.907617688,0.216267094,0.256462129,5,0.195388576,0.218158892,26,4,0,0,1,0.497850387,0.369733448,0.25,0,0,0.75,1.589304632,0.816919682
Sst interneuron,Sst Tac2 Tacstd2,MGE interneuron,661189529,0.0072495,0.279504348,0.848457839,28.40582801,0.239716291,0.279504348,-262.8612669,-115.3262573,-857.7047518,-215.0707016,-97.29872656,29,0.329405846,0.508984441,439,0.191928865,0,0.808071135,0.016008888,0.440082079,0,0.147892345,9.884863417,0.043133658,0.024974262,0.879009923,0.233975812,0.424358633,8,0.268061173,0.317045287,66,6,0,0.497620666,0.502379334,0.447654657,0.436777702,0.333333333,0,0.166666667,0.5,3.77791359,0.654010745
